source,smiles
D00223_protomer_2,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1
D00223_protomer_1,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1
D07785_protomer_1,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
D07832_protomer_1,COc1ccc2c3c1OC1C(O)CCC4C(C2)[NH+](C)CCC341
D07832_protomer_2,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
D07917_protomer_1,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
D07917_protomer_2,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[n-]c2c1
D00582_protomer_2,O=C(O)C1O[Sb](=O)(O[Sb]2(=O)OC(C(=O)O)C(O)C(C(O)CO)O2)OC(C(O)CO)C1O
D00390_protomer_2,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
C07861_protomer_1,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
C07506_protomer_1,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
D07221_protomer_1,CCCOc1ccc2c(c1)CCC1C2CCC2(C)C(OC)CCC12
D07079_protomer_1,C[NH+](C)C(C)(C)COC(=O)C(O)(c1ccccc1)c1ccccc1
D07079_protomer_2,CN(C)C(C)(C)COC(=O)C(O)(c1ccccc1)c1ccccc1
D07125_protomer_1,CC(CN1c2ccccc2Sc2ccccc21)C[NH+](C)C
D07125_protomer_2,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
D11421_protomer_2,CC(O)C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)C(C)C12
D11421_protomer_1,CC(O)C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=[NH+]CCS4)C3)C(C)C12
D02524_protomer_2,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
D02524_protomer_1,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
D02471_protomer_2,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN
D02471_protomer_1,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)CC1C[NH3+]
D00679_protomer_1,C[NH+]1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21
D00679_protomer_2,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21
D01021_protomer_2,c1ccc2c(CC3=NCCN3)cccc2c1
D01021_protomer_1,c1ccc2c(CC3=[NH+]CCN3)cccc2c1
D02210_protomer_1,O=C1OC(c2ccc([O-])c(S(=O)(=O)[O-])c2)(c2ccc([O-])c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21
D02210_protomer_3,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21
D02210_protomer_2,O=C1OC(c2ccc([O-])c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21
D08363_protomer_1,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O
D08363_protomer_2,CCCCc1c([O-])n(-c2ccccc2)n(-c2ccccc2)c1=O
D00211_protomer_1,COC1C=COC2(C)Oc3c(C)c(O)c4c([O-])c(c(C=N[NH+]5CC[NH+](C)CC5)c([O-])c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
D00211_protomer_3,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
D00211_protomer_2,COC1C=COC2(C)Oc3c(C)c([O-])c4c([O-])c(c(C=N[NH+]5CC[NH+](C)CC5)c([O-])c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
D07944_protomer_2,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C
D07944_protomer_1,CC(Cc1ccccc1)[NH2+]CCn1cnc2c1c(=O)n(C)c(=O)n2C
D03798_protomer_1,O=c1oc2ccccc2c([O-])c1Cc1c([O-])c2ccccc2oc1=O
D03798_protomer_3,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
D03798_protomer_2,O=c1oc2ccccc2c([O-])c1Cc1c(O)c2ccccc2oc1=O
D08199_protomer_3,O=C(O)c1cc(S(=O)(=O)O)ccc1O
D08199_protomer_2,O=C([O-])c1cc(S(=O)(=O)[O-])ccc1O
D00209_protomer_1,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
D08025_protomer_1,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(=O)[O-])C(=O)[O-]
D08025_protomer_2,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
D08048_protomer_2,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
D08048_protomer_1,CCC1C[NH+]2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
D02228_protomer_1,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21
D05312_protomer_1,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)[NH+](C)CCC314
D05312_protomer_2,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314
D07781_protomer_1,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N(CC(=O)[O-])C1Cc2ccccc2C1
D07781_protomer_2,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
D11788_protomer_1,COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21
D02340_protomer_2,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
D02340_protomer_1,C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc32)CC1
D07199_protomer_2,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2
D07199_protomer_1,C[NH+](C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2
D00612_protomer_1,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1
D07310_protomer_1,CC[NH+]1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
D07310_protomer_2,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
D02725_protomer_1,CS(=O)(=O)[N-]C(=O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1
D02725_protomer_2,CS(=O)(=O)NC(=O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1
D08217_protomer_2,COCC(=O)OC1(CC[NH+](C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C
D08217_protomer_1,COCC(=O)OC1(CC[NH+](C)CCCc2nc3ccccc3[n-]2)CCc2cc(F)ccc2C1C(C)C
D08217_protomer_3,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C
D00205_protomer_1,C[NH+](C)C1C(=O)C(C(N)=O)=C([O-])C2(O)C(=O)C3=C([O-])c4c(O)cccc4C(C)(O)C3C(O)C12
D00205_protomer_2,C[NH+](C)C1C(=O)C(C(N)=O)=C([O-])C2(O)C(=O)C3=C([O-])c4c([O-])cccc4C(C)(O)C3C(O)C12
D00205_protomer_3,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12
D00695_protomer_2,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
D00695_protomer_1,CC[NH+](CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
D00597_protomer_1,CCCC(=O)Nc1ccc(OCC(O)C[NH2+]C(C)C)c(C(C)=O)c1
D00597_protomer_2,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
D01004_protomer_2,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
D01004_protomer_1,C[NH+]1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
D07981_protomer_1,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF
D02178_protomer_1,Cc1c(F)c(N2CC[NH2+]C(C)C2)cc2c1c(=O)c(C(=O)[O-])cn2C1CC1
D02178_protomer_2,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
D07501_protomer_1,Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21
D07501_protomer_2,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
D07337_protomer_1,O=C(CCN[N-]C(=O)c1ccncc1)NCc1ccccc1
D07337_protomer_2,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
D08629_protomer_1,COc1cc(CC2[NH2+]CCc3cc([O-])c([O-])cc32)cc(OC)c1OC
D08629_protomer_2,COc1cc(CC2[NH2+]CCc3cc(O)c([O-])cc32)cc(OC)c1OC
D08629_protomer_3,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC
D01123_protomer_1,CC1=C(C)C(=O)C(C(CCCCCC(=O)[O-])c2ccccc2)=C(C)C1=O
D01123_protomer_2,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
D00778_protomer_1,C[NH+]1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
D00778_protomer_2,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
D00292_protomer_1,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
D01049_protomer_2,CS(=O)(=O)[N-]c1ccc([N+](=O)[O-])cc1Oc1ccccc1
D01049_protomer_1,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
D00969_protomer_1,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)[NH+]2C)s1
D00969_protomer_2,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
D00850_protomer_1,CN(C)c1ccc([O-])c2c1CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)=C([O-])C3(O)C(=O)C1=C2[O-]
D00850_protomer_3,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O
D00850_protomer_2,CN(C)c1ccc(O)c2c1CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)=C([O-])C3(O)C(=O)C1=C2[O-]
D08378_protomer_2,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
D08378_protomer_1,CCc1ccc(CCOc2ccc(CC3SC(=O)[N-]C3=O)cc2)nc1
D02222_protomer_1,CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3C[NH2+]C(C(=O)N(C)C)C3)C(C)C12
D02222_protomer_2,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12
C17719_protomer_1,O=[N+]([O-])OCC[NH+](CCO[N+](=O)[O-])CC[NH+](CCO[N+](=O)[O-])CCO[N+](=O)[O-]
C17719_protomer_2,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-]
D02575_protomer_1,CN1c2ccccc2C([NH2+]CCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O
D02575_protomer_2,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O
D07265_protomer_2,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
D07265_protomer_1,O=C([O-])Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
D02282_protomer_1,C[NH+](C)C1C(=O)C(C(=O)NC[NH+]2CCCC2)=C([O-])C2(O)C(=O)C3=C([O-])c4c(O)cccc4C(C)(O)C3CC12
D02282_protomer_2,C[NH+](C)C1C(=O)C(C(=O)NC[NH+]2CCCC2)=C([O-])C2(O)C(=O)C3=C([O-])c4c([O-])cccc4C(C)(O)C3CC12
D02282_protomer_3,CN(C)C1C(=O)C(C(=O)NCN2CCCC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12
D04572_protomer_2,O=C(O)Cn1cc(I)c(=O)c(I)c1
D00306_protomer_2,CCCCCc1cc([O-])c2c(c1)OC(C)(C)C1CCC(C)=CC21
D00306_protomer_1,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21
D00600_protomer_2,CC(CCc1ccccc1)[NH2+]CC(O)c1ccc([O-])c(C(N)=O)c1
D00600_protomer_1,CC(CCc1ccccc1)[NH2+]CC(O)c1ccc(O)c(C(N)=O)c1
D00600_protomer_3,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
D08047_protomer_3,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5
D08047_protomer_2,C[NH+]1CCC23c4c5ccc([O-])c4OC2C(=O)CCC3C1C5
D08047_protomer_1,C[NH+]1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5
D00460_protomer_2,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
D00460_protomer_1,CC(C)[NH2+]CC1CCc2cc(CO)c([N+](=O)[O-])cc2[NH2+]1
D07311_protomer_2,C=CC[NH+]1CCCC1CNC(=O)c1cc(S([NH-])(=O)=O)cc(OC)c1OC
D07311_protomer_3,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC
D07311_protomer_1,C=CC[NH+]1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC
D00147_protomer_1,C[NH+]1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
D00147_protomer_2,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
C09421_protomer_2,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21
C09421_protomer_1,CCC1C[NH+]2CCc3cc(OC)c(OC)cc3C2CC1CC1[NH2+]CCc2cc(OC)c(OC)cc21
D02352_protomer_1,[NH3+]C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(Cl)CSC12)c1ccccc1
D02352_protomer_2,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1
D07499_protomer_1,CCOC(=O)C(CCc1ccccc1)[NH2+]C1CCc2ccccc2N(CC(=O)[O-])C1=O
D07499_protomer_2,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O
D08105_protomer_2,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
D08105_protomer_1,C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
D03426_protomer_2,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)[O-])CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12
D03426_protomer_1,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12
D01130_protomer_1,CCSc1ccc2c(c1)N(CCC[NH+]1CC[NH+](C)CC1)c1ccccc1S2
D01130_protomer_2,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
D08142_protomer_1,O=C([O-])Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
D01056_protomer_2,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
D01056_protomer_1,CCc1oc2ccccc2c1C(=O)c1cc(Br)c([O-])c(Br)c1
D02184_protomer_2,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
D02184_protomer_1,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
D05480_protomer_1,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
D00885_protomer_1,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
D00724_protomer_2,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C
D00724_protomer_1,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C
D08364_protomer_1,CCCC[c-]1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O
D00634_protomer_2,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
D00634_protomer_1,CC(C)[NH2+]CC(O)COc1ccc(COCCOC(C)C)cc1
D08246_protomer_2,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)[NH+](CC2CCC2)CCC314
D08246_protomer_1,[O-]c1ccc2c3c1OC1C(O)CCC4(O)C(C2)[NH+](CC2CCC2)CCC314
D08246_protomer_3,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314
D07908_protomer_2,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12
D07908_protomer_1,CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3C[NH2+]C(C(=O)Nc4cccc(C(=O)[O-])c4)C3)C(C)C12
D00391_protomer_2,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F
D00391_protomer_1,O=c1[n-]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F
D00540_protomer_1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
D02712_protomer_1,CC[N+](C)(CC)CCSC1=Nc2ccccc2N=C(c2ccc(Sc3ccccc3)cc2)C1
D08233_protomer_1,C[NH+]1CCC23c4c5ccc([O-])c4OC2C(O)C=CC3C1C5
D08233_protomer_3,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
D08233_protomer_2,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
C07811_protomer_2,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
D00280_protomer_1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
D08160_protomer_2,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
D08160_protomer_1,CC[NH+](CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
D01127_protomer_2,Nc1ccc(S(=O)(=O)[N-]C([NH3+])=S)cc1
D01127_protomer_1,Nc1ccc(S(=O)(=O)NC([NH3+])=S)cc1
D01127_protomer_3,NC(=S)NS(=O)(=O)c1ccc(N)cc1
D02163_protomer_2,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
D08057_protomer_1,C[NH2+]CCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1
D08057_protomer_2,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1
D00225_protomer_1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
D01009_protomer_1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O
C12768_protomer_1,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1
D03450_protomer_1,O=C(OCC[NH+]1CCCCCC1)C(c1ccsc1)C1CCCCC1
D03450_protomer_2,O=C(OCCN1CCCCCC1)C(c1ccsc1)C1CCCCC1
D07132_protomer_3,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5
D07132_protomer_1,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc([O-])c5c4C3(CC[NH+]1CC1CC1)C2O5
D07132_protomer_2,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CC[NH+]1CC1CC1)C2O5
D08448_protomer_2,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
D08448_protomer_1,CCCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1N
D02174_protomer_1,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
D08236_protomer_1,CCOc1cc(N)c(Cl)cc1C(=O)NCC1C[NH+](Cc2ccc(F)cc2)CCO1
D08236_protomer_2,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1
D08319_protomer_2,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
D08319_protomer_1,CCCCOc1cc(C(=O)OCC[NH+](CC)CC)ccc1N
D00463_protomer_2,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
D00463_protomer_1,O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
D07689_protomer_1,C[NH+](C)C1C(=O)C(C(N)=O)=C([O-])C2(O)C(=O)C3=C([O-])c4c([O-])ccc(Cl)c4C(C)(O)C3CC12
D07689_protomer_2,C[NH+](C)C1C(=O)C(C(N)=O)=C([O-])C2(O)C(=O)C3=C([O-])c4c(O)ccc(Cl)c4C(C)(O)C3CC12
D07689_protomer_3,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12
D08667_protomer_1,CCCC(CCC)C(=O)[O-]
D07151_protomer_2,CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1
D07151_protomer_1,CC([NH2+]CCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1
D07757_protomer_2,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
D07757_protomer_1,CCC1(C2=CCCCC2)C(=O)[N-]C(=O)[N-]C1=O
D08307_protomer_2,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
D08307_protomer_1,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-]
D00480_protomer_2,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
D00480_protomer_1,CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C
D00453_protomer_2,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
D00453_protomer_1,CC1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23
D00502_protomer_1,CCC[NH+]1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
D00502_protomer_2,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
D08768_protomer_2,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
D08768_protomer_1,CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C
D00298_protomer_1,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
D05744_protomer_1,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
D02246_protomer_2,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
D02246_protomer_1,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
D00529_protomer_1,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)[O-])CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1
D07647_protomer_1,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1
D07647_protomer_2,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1
D02217_protomer_2,O=C(c1ccc(OCC[NH+]2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc([O-])ccc12
D02217_protomer_4,O=C(c1ccc(OCC[NH+]2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
D02217_protomer_1,O=C(c1ccc(OCC[NH+]2CCCCC2)cc1)c1c(-c2ccc([O-])cc2)sc2cc([O-])ccc12
D02217_protomer_3,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
D00848_protomer_1,COc1ccc2c(c1)C13CCCCC1C(C2)[NH+](C)CC3
D00848_protomer_2,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3
D00664_protomer_2,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
D02709_protomer_2,Cc1onc(-c2ccccc2)c1-c1ccc(S([NH-])(=O)=O)cc1
D02709_protomer_1,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
D08554_protomer_1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O
D05343_protomer_1,O=C1c2cccc3c2C(CCC3)CN1C1C[NH+]2CCC1CC2
D05343_protomer_2,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2
D03904_protomer_2,CC1c2cccc(O)c2C([O-])=C2C(=O)C3(O)C([O-])=C(C(N)=O)C(=O)C([NH+](C)C)C3C(O)C21
D03904_protomer_3,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21
D03904_protomer_1,CC1c2cccc([O-])c2C([O-])=C2C(=O)C3(O)C([O-])=C(C(N)=O)C(=O)C([NH+](C)C)C3C(O)C21
D08385_protomer_2,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
D08654_protomer_2,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12
D08654_protomer_1,[NH3+]C1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)[O-])cn4-c3ccc(F)cc3F)CC12
D07448_protomer_2,CN(C)CCC=C1c2ccccc2CCc2ccccc21
D07448_protomer_1,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21
D08012_protomer_2,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN
